e_Mo,e_Co,e_0,e_Cr,e_Mn,sigma,e_C,e_Al,e_V,e_Ni,e_Si,nu
-71.69029235839844,-45.43125915527344,748.656005859375,-48.30657958984375,-71.73355102539062,20.901914596557617,-38.09454345703125,27.604644775390625,-57.82328796386719,-28.754302978515625,-11.248443603515625,34.44148635864258
-83.24632263183594,-35.371429443359375,762.5993041992188,-51.57470703125,-72.92733764648438,19.556581497192383,-40.548431396484375,15.523193359375,-21.236663818359375,-31.200775146484375,-11.71087646484375,39.88920974731445
-83.4317626953125,-46.830718994140625,766.9935302734375,-52.95524597167969,-80.99787902832031,21.103193283081055,-39.91912841796875,30.46307373046875,-36.11749267578125,-31.9578857421875,-7.939056396484375,32.45882797241211
-75.78276062011719,-12.571624755859375,744.1983642578125,-48.01338195800781,-72.04011535644531,19.514205932617188,-36.116790771484375,9.629486083984375,-59.3909912109375,-30.08612060546875,-10.0318603515625,40.42470932006836
-70.52986145019531,-43.124114990234375,742.70751953125,-49.63525390625,-64.91146850585938,22.105010986328125,-37.307373046875,20.346832275390625,-84.94342041015625,-27.728668212890625,-12.327911376953125,41.51774978637695
-70.62837219238281,-19.35748291015625,747.3300170898438,-50.30992126464844,-76.09674072265625,18.87548065185547,-37.985107421875,12.126190185546875,-43.053375244140625,-27.87408447265625,-8.70208740234375,44.092769622802734
-76.44712829589844,-53.65693664550781,751.97119140625,-48.454071044921875,-73.12590026855469,19.38233184814453,-38.41064453125,29.201934814453125,-70.81758117675781,-29.7247314453125,-9.70074462890625,50.66108322143555
-69.96089172363281,-38.459716796875,743.7257690429688,-49.210205078125,-72.6954345703125,19.00446319580078,-37.870880126953125,14.798797607421875,-83.55680847167969,-27.21612548828125,-7.34564208984375,47.350276947021484
-79.49485778808594,-29.135406494140625,746.3092041015625,-47.368316650390625,-68.884765625,19.730300903320312,-38.99365234375,23.93963623046875,-48.8917236328125,-28.932403564453125,-10.38189697265625,31.585721969604492
-73.07615661621094,-31.12017822265625,751.154052734375,-51.193450927734375,-73.76251220703125,19.49330711364746,-37.642059326171875,17.5169677734375,-84.34028625488281,-29.1959228515625,-8.892486572265625,28.207290649414062
-78.19049072265625,-23.6343994140625,758.6653442382812,-52.38172912597656,-71.00382995605469,18.56306266784668,-39.380035400390625,16.55621337890625,-5.83624267578125,-29.672149658203125,-13.820953369140625,41.942161560058594
-78.98695373535156,-33.65826416015625,754.9067993164062,-51.841705322265625,-67.49467468261719,21.506546020507812,-36.867218017578125,23.13330078125,-51.114227294921875,-32.480865478515625,-12.93450927734375,32.973411560058594
-71.14288330078125,-24.6075439453125,746.4390869140625,-46.39271545410156,-72.52554321289062,20.140947341918945,-42.19183349609375,25.087188720703125,-44.35844421386719,-25.91607666015625,-8.820770263671875,39.66636276245117
-74.812744140625,-9.740814208984375,761.5786743164062,-49.66734313964844,-77.46083068847656,20.48200225830078,-40.642730712890625,-5.57281494140625,-94.25529479980469,-30.7911376953125,-7.573944091796875,41.229061126708984
-80.89582824707031,-30.834228515625,760.3363037109375,-51.8482666015625,-76.28692626953125,18.21820068359375,-39.115142822265625,15.961456298828125,-43.54071044921875,-31.234405517578125,-9.51971435546875,66.77008819580078
-68.85806274414062,-34.720855712890625,742.7625122070312,-51.08937072753906,-71.11277770996094,20.32495880126953,-38.928985595703125,16.260772705078125,-54.516754150390625,-27.040069580078125,-5.3380126953125,65.4889907836914
-80.80947875976562,-11.091949462890625,763.1285400390625,-49.743194580078125,-78.42889404296875,22.340152740478516,-41.431915283203125,9.241363525390625,-87.1614990234375,-29.690093994140625,-7.9132080078125,54.990562438964844
-74.68539428710938,-23.494232177734375,752.9797973632812,-48.145172119140625,-71.17881774902344,20.300582885742188,-41.163970947265625,23.9427490234375,-50.49774169921875,-29.785675048828125,-10.8116455078125,55.32835388183594
-69.96649169921875,-34.125762939453125,744.8150634765625,-49.36836242675781,-68.06060791015625,19.192489624023438,-37.71685791015625,21.94537353515625,-24.312164306640625,-30.226959228515625,-13.33697509765625,58.097984313964844
-60.03306579589844,-52.296600341796875,719.5767822265625,-43.949554443359375,-65.4163818359375,20.094646453857422,-33.1636962890625,22.031280517578125,-63.53074645996094,-27.441650390625,-7.73931884765625,65.39353942871094
-74.91062927246094,-13.259765625,752.6005249023438,-51.10609436035156,-71.74684143066406,18.56621551513672,-39.2265625,13.738037109375,-58.096099853515625,-29.961273193359375,-10.66607666015625,49.50978469848633
-70.51145935058594,-25.472930908203125,746.4658203125,-49.99092102050781,-69.38597106933594,22.33176040649414,-36.94097900390625,10.4049072265625,-42.231475830078125,-29.0823974609375,-10.43060302734375,48.56118392944336
-67.91337585449219,-40.66943359375,742.51708984375,-47.61053466796875,-67.53987121582031,18.366180419921875,-37.01495361328125,16.36968994140625,-48.77922058105469,-30.1512451171875,-12.148345947265625,35.147438049316406
-73.91145324707031,-34.676666259765625,751.9024047851562,-48.7384033203125,-74.24150085449219,19.338985443115234,-41.1595458984375,29.40692138671875,-71.47802734375,-29.327301025390625,-7.412200927734375,14.400012969970703
-78.37521362304688,-34.508636474609375,752.5023193359375,-50.692474365234375,-72.38177490234375,21.951152801513672,-36.47998046875,29.963134765625,-63.971343994140625,-29.938018798828125,-9.63336181640625,27.982444763183594
-67.51451110839844,-50.53839111328125,736.9723510742188,-50.36882019042969,-63.25761413574219,20.220367431640625,-36.536163330078125,12.63128662109375,-46.95123291015625,-26.838409423828125,-9.6663818359375,21.403024673461914
-71.11227416992188,-34.436248779296875,745.2630004882812,-46.186614990234375,-73.44259643554688,21.807537078857422,-38.001312255859375,22.369659423828125,-49.494140625,-28.2867431640625,-10.104034423828125,17.22393035888672
-77.90184020996094,-29.785614013671875,760.7607421875,-49.12518310546875,-79.99172973632812,20.134723663330078,-40.058624267578125,16.543365478515625,-75.55354309082031,-29.205596923828125,-8.08941650390625,14.975370407104492
-76.87322998046875,-37.883941650390625,751.0789184570312,-50.3245849609375,-75.14982604980469,20.16777801513672,-38.6949462890625,11.998809814453125,-57.30133056640625,-27.5616455078125,-7.248931884765625,12.706694602966309
-79.95307922363281,-45.03887939453125,759.795166015625,-51.4296875,-73.13772583007812,19.409801483154297,-39.1583251953125,31.638946533203125,-48.781707763671875,-31.84356689453125,-12.20751953125,18.969768524169922
-86.75450134277344,-14.387054443359375,760.7376708984375,-52.89988708496094,-76.61849975585938,18.471336364746094,-37.051055908203125,-3.867431640625,-86.02700805664062,-33.026519775390625,-7.980743408203125,16.198837280273438
-80.41413879394531,-38.531158447265625,753.9336547851562,-54.2620849609375,-76.59162902832031,18.276206970214844,-35.21588134765625,18.43255615234375,-44.19346618652344,-29.3583984375,-7.86798095703125,12.854754447937012
-78.13882446289062,-38.34881591796875,758.8272705078125,-48.84272766113281,-74.9027099609375,20.721900939941406,-40.81646728515625,24.2738037109375,-85.74160766601562,-33.218353271484375,-10.3104248046875,26.145919799804688
-74.43087768554688,-23.162689208984375,750.251708984375,-50.270904541015625,-72.34494018554688,20.762531280517578,-36.4339599609375,7.700836181640625,-64.83914184570312,-30.02984619140625,-10.121856689453125,45.45021438598633
-67.63893127441406,-39.926971435546875,744.5330810546875,-49.09407043457031,-74.00308227539062,20.87550163269043,-36.679351806640625,5.602447509765625,-53.30931091308594,-29.35211181640625,-7.344879150390625,31.845727920532227
-86.60440063476562,-26.4423828125,767.83154296875,-57.176483154296875,-81.16058349609375,19.169021606445312,-40.4453125,22.3226318359375,-26.369384765625,-30.48577880859375,-8.302001953125,38.72265625
-80.18644714355469,-27.786712646484375,751.6886596679688,-50.67536926269531,-74.56617736816406,18.874130249023438,-36.247222900390625,16.827972412109375,-39.08819580078125,-29.393768310546875,-10.2196044921875,19.597265243530273
-76.72479248046875,-10.5869140625,762.6051025390625,-51.98908996582031,-75.63652038574219,21.48199462890625,-38.563079833984375,19.300140380859375,-107.12501525878906,-31.18829345703125,-10.640777587890625,18.078792572021484
-74.84786987304688,-19.46722412109375,747.9293823242188,-49.017974853515625,-75.24801635742188,19.969627380371094,-34.335235595703125,5.924713134765625,-140.9431610107422,-31.813385009765625,-8.01593017578125,21.197505950927734
-70.47979736328125,-42.61767578125,746.1430053710938,-52.6513671875,-69.06031799316406,19.940013885498047,-36.663299560546875,34.772491455078125,-54.43412780761719,-29.459197998046875,-9.836517333984375,23.599510192871094
-79.78009033203125,-12.362640380859375,761.310546875,-53.37059020996094,-78.63497924804688,19.60590362548828,-42.380828857421875,17.39007568359375,-29.004791259765625,-28.972900390625,-6.167144775390625,20.61684799194336
-74.38897705078125,-18.343292236328125,743.6513671875,-50.396575927734375,-71.48980712890625,18.000732421875,-35.503509521484375,27.036346435546875,-39.972503662109375,-29.18634033203125,-10.5167236328125,25.552570343017578
-82.5543212890625,-33.172943115234375,753.7717895507812,-49.66441345214844,-78.04811096191406,20.65909194946289,-36.712493896484375,23.520904541015625,-46.54266357421875,-31.681732177734375,-6.579864501953125,34.26780319213867
-75.38282775878906,-18.7210693359375,746.6104736328125,-49.19158935546875,-72.31057739257812,21.353927612304688,-37.35064697265625,13.738311767578125,-35.659637451171875,-30.418548583984375,-8.109466552734375,40.35169982910156
-79.26069641113281,-41.928619384765625,752.539794921875,-50.657470703125,-74.72688293457031,24.002525329589844,-38.8192138671875,23.158050537109375,-19.273895263671875,-29.396270751953125,-9.32086181640625,44.15240478515625
-75.77397155761719,-34.380401611328125,746.7246704101562,-51.16639709472656,-73.12080383300781,20.36199188232422,-36.834197998046875,22.5067138671875,-29.33447265625,-27.440704345703125,-9.338226318359375,41.416507720947266
-68.71760559082031,-44.045745849609375,738.4060668945312,-50.738739013671875,-69.9981689453125,20.830684661865234,-36.10247802734375,29.19598388671875,-13.3310546875,-28.414215087890625,-10.13275146484375,32.72121047973633
-73.63786315917969,-21.012939453125,753.5220947265625,-50.84965515136719,-72.12924194335938,19.288272857666016,-40.371307373046875,23.1053466796875,-52.9375,-30.722137451171875,-8.772796630859375,44.56525421142578
-71.69168090820312,-44.403717041015625,747.095703125,-49.659637451171875,-71.47123718261719,21.0445556640625,-37.260528564453125,36.183868408203125,-41.434814453125,-30.689849853515625,-9.300018310546875,49.945369720458984
-77.95181274414062,-36.90472412109375,745.1099853515625,-51.60023498535156,-72.25588989257812,20.459972381591797,-34.690673828125,15.018463134765625,-55.9169921875,-29.8558349609375,-11.669342041015625,53.04447937011719
-75.15435791015625,-26.581268310546875,750.742919921875,-49.89996337890625,-65.97148132324219,20.49734878540039,-39.046417236328125,20.256683349609375,-75.41683959960938,-31.885162353515625,-11.055694580078125,51.07449722290039
-75.83979797363281,-42.52642822265625,749.006591796875,-49.80787658691406,-66.85142517089844,21.319049835205078,-37.90704345703125,25.140045166015625,-74.389892578125,-29.4161376953125,-11.375823974609375,33.28204345703125
-77.87017822265625,-34.360504150390625,751.649658203125,-52.085205078125,-70.57438659667969,19.87130355834961,-36.3245849609375,25.986968994140625,-49.11283874511719,-31.772979736328125,-9.622650146484375,36.078094482421875
-65.97044372558594,-38.154083251953125,739.3600463867188,-49.602996826171875,-71.20845031738281,17.601848602294922,-35.496612548828125,16.831695556640625,-55.84574890136719,-28.87786865234375,-8.562347412109375,37.622745513916016
-69.89553833007812,-31.868408203125,740.8983154296875,-51.08790588378906,-69.39610290527344,18.122203826904297,-36.266143798828125,22.011688232421875,-52.852813720703125,-26.82550048828125,-9.657928466796875,26.757104873657227
-74.84904479980469,-46.32379150390625,754.1975708007812,-54.84101867675781,-65.92933654785156,20.774005889892578,-39.098846435546875,32.786529541015625,-41.702301025390625,-31.4951171875,-11.729339599609375,18.23942756652832
-67.70719909667969,-35.112060546875,735.09423828125,-48.89500427246094,-73.91729736328125,18.42026138305664,-32.127166748046875,12.950958251953125,-69.6787109375,-28.143798828125,-6.95135498046875,30.951793670654297
-80.36811828613281,-66.09829711914062,752.12060546875,-51.6351318359375,-72.33810424804688,22.145626068115234,-32.420928955078125,31.364959716796875,-62.25917053222656,-31.37689208984375,-12.33294677734375,32.753456115722656
-74.96469116210938,-36.494903564453125,747.953125,-52.41844177246094,-76.98631286621094,16.958650588989258,-36.699066162109375,5.532623291015625,-116.82551574707031,-26.9169921875,-6.025970458984375,23.468469619750977
-72.4986572265625,-34.607147216796875,747.2825317382812,-51.60966491699219,-71.5750732421875,20.550748825073242,-34.352630615234375,17.09625244140625,-99.15399169921875,-31.23992919921875,-8.38726806640625,18.657949447631836
-72.46000671386719,-36.4578857421875,750.9398803710938,-49.57666015625,-75.64697265625,19.996213912963867,-40.378662109375,36.418701171875,-78.59367370605469,-29.489288330078125,-8.3402099609375,34.135616302490234
-81.90386962890625,-24.315521240234375,758.20068359375,-52.359527587890625,-73.66636657714844,20.204174041748047,-38.12542724609375,18.929229736328125,-19.393280029296875,-31.7872314453125,-9.653594970703125,43.673831939697266
-72.51240539550781,-39.677001953125,744.1595458984375,-48.86688232421875,-69.27464294433594,20.15349578857422,-35.0162353515625,27.68280029296875,-75.95596313476562,-31.072662353515625,-11.505950927734375,53.245262145996094
-80.26383972167969,-29.02685546875,766.2122802734375,-52.134124755859375,-73.36882019042969,20.365541458129883,-42.4844970703125,20.50677490234375,-28.6451416015625,-30.745819091796875,-11.204803466796875,34.19578552246094
-65.49598693847656,-45.007598876953125,738.64013671875,-46.203125,-72.03556823730469,18.590160369873047,-38.728271484375,21.041961669921875,-77.03768920898438,-27.556884765625,-7.843505859375,16.6881103515625
-64.54530334472656,-18.422760009765625,744.010986328125,-49.49925231933594,-65.87258911132812,22.304706573486328,-40.791717529296875,14.999176025390625,-61.06306457519531,-27.8336181640625,-11.553985595703125,22.236553192138672
-64.28897094726562,-26.85546875,737.406982421875,-47.821868896484375,-69.53919982910156,21.746685028076172,-38.743408203125,13.285919189453125,-78.31936645507812,-28.716888427734375,-4.896240234375,14.553601264953613
